"TIME","GEO","INDIC_DE","Value"
"2006","North Macedonia","Average population - males","1,023,069"
"2006","Albania","Population on 1 January - total ","3,003,329"
"2006","Albania","Population on 1 January - males","1,499,360"
"2006","Albania","Population on 1 January - females","1,503,969"
"2006","Albania","Average population - total","2,992,542"
"2006","Albania","Average population - males","1,494,338"
"2006","Serbia","Population on 1 January - total ","7,425,487"
"2006","Serbia","Population on 1 January - males","3,610,556"
"2006","Serbia","Population on 1 January - females","3,814,931"
"2006","Serbia","Average population - total","7,411,569"
"2006","Serbia","Average population - males","3,603,699"
"2006","Turkey","Population on 1 January - total ","68,860,539"
"2006","Turkey","Population on 1 January - males","34,490,906"
"2006","Turkey","Population on 1 January - females","34,369,633"
"2006","Turkey","Average population - total","69,295,253"
"2006","Turkey","Average population - males","34,710,308"
"2006","Andorra","Population on 1 January - total ","78,549"
"2006","Andorra","Population on 1 January - males","40,974"
"2006","Andorra","Population on 1 January - females","37,575"
"2006","Andorra","Average population - total","79,886"
"2006","Andorra","Average population - males","41,746"
"2006","Belarus","Population on 1 January - total ","9,750,540"
"2006","Belarus","Population on 1 January - males","4,555,296"
"2006","Belarus","Population on 1 January - females","5,195,244"
"2006","Belarus","Average population - total","9,732,501"
"2006","Belarus","Average population - males","4,545,164"
"2006","Bosnia and Herzegovina","Population on 1 January - total ","3,842,650"
"2006","Bosnia and Herzegovina","Population on 1 January - males","1,882,898"
"2006","Bosnia and Herzegovina","Population on 1 January - females","1,959,752"
"2006","Bosnia and Herzegovina","Average population - total","3,843,334"
"2006","Bosnia and Herzegovina","Average population - males","1,883,233"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","2,100,000"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - males","1,060,500"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - females","1,039,500"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","2,113,354"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males","1,067,257"
"2006","Moldova","Population on 1 January - total ","3,589,936"
"2006","Moldova","Population on 1 January - males","1,719,368"
"2006","Moldova","Population on 1 January - females","1,870,568"
"2006","Moldova","Average population - total","3,585,523"
"2006","Moldova","Average population - males","1,720,199"
"2006","Monaco","Population on 1 January - total ",":"
"2006","Monaco","Population on 1 January - males",":"
"2006","Monaco","Population on 1 January - females",":"
"2006","Monaco","Average population - total",":"
"2006","Monaco","Average population - males",":"
"2006","Russia","Population on 1 January - total ","142,753,551"
"2006","Russia","Population on 1 January - males","66,163,544"
"2006","Russia","Population on 1 January - females","76,590,007"
"2006","Russia","Average population - total","142,487,260"
"2006","Russia","Average population - males","66,006,266"
"2006","San Marino","Population on 1 January - total ","29,999"
"2006","San Marino","Population on 1 January - males","14,703"
"2006","San Marino","Population on 1 January - females","15,296"
"2006","San Marino","Average population - total","30,184"
"2006","San Marino","Average population - males","14,814"
"2006","Ukraine","Population on 1 January - total ","46,749,170"
"2006","Ukraine","Population on 1 January - males","21,574,667"
"2006","Ukraine","Population on 1 January - females","25,174,503"
"2006","Ukraine","Average population - total","46,607,431"
"2006","Ukraine","Average population - males","21,504,674"
"2006","Armenia","Population on 1 January - total ","3,219,234"
"2006","Armenia","Population on 1 January - males","1,554,111"
"2006","Armenia","Population on 1 January - females","1,665,123"
"2006","Armenia","Average population - total","3,221,094"
"2006","Armenia","Average population - males","1,555,755"
"2006","Azerbaijan","Population on 1 January - total ","8,436,400"
"2006","Azerbaijan","Population on 1 January - males","4,152,200"
"2006","Azerbaijan","Population on 1 January - females","4,284,200"
"2006","Azerbaijan","Average population - total","8,484,550"
"2006","Azerbaijan","Average population - males","4,178,600"
"2006","Georgia","Population on 1 January - total ","4,401,292"
"2006","Georgia","Population on 1 January - males","2,083,892"
"2006","Georgia","Population on 1 January - females","2,317,400"
"2006","Georgia","Average population - total","4,397,997"
"2006","Georgia","Average population - males","2,081,719"
"2007","European Union - 27 countries (from 2019)","Population on 1 January - total ","437,227,496"
"2007","European Union - 27 countries (from 2019)","Population on 1 January - males","213,039,461"
"2007","European Union - 27 countries (from 2019)","Population on 1 January - females","224,188,035"
"2007","European Union - 27 countries (from 2019)","Average population - total","437,984,240"
"2007","European Union - 27 countries (from 2019)","Average population - males","213,551,028"
"2007","European Union - 28 countries","Population on 1 January - total ","498,300,775"
"2007","European Union - 28 countries","Population on 1 January - males","242,934,295"
"2007","European Union - 28 countries","Population on 1 January - females","255,366,480"
"2007","European Union - 28 countries","Average population - total","499,306,703"
"2007","European Union - 28 countries","Average population - males","243,580,619"
"2007","European Union - 27 countries (2007-2013)","Population on 1 January - total ","493,987,245"
"2007","European Union - 27 countries (2007-2013)","Population on 1 January - males","240,858,114"
"2007","European Union - 27 countries (2007-2013)","Population on 1 January - females","253,129,131"
"2007","European Union - 27 countries (2007-2013)","Average population - total","494,993,955"
"2007","European Union - 27 countries (2007-2013)","Average population - males","241,504,035"
"2007","Euro area (19 countries)","Population on 1 January - total ","331,204,579"
"2007","Euro area (19 countries)","Population on 1 January - males","161,550,072"
"2007","Euro area (19 countries)","Population on 1 January - females","169,654,507"
"2007","Euro area (19 countries)","Average population - total","332,158,476"
"2007","Euro area (19 countries)","Average population - males","162,151,675"
"2007","Euro area (18 countries)","Population on 1 January - total ","327,954,596"
"2007","Euro area (18 countries)","Population on 1 January - males","160,043,278"
"2007","Euro area (18 countries)","Population on 1 January - females","167,911,318"
"2007","Euro area (18 countries)","Average population - total","328,927,182"
"2007","Euro area (18 countries)","Average population - males","160,536,371"
"2007","Belgium","Population on 1 January - total ","10,584,534"
"2007","Belgium","Population on 1 January - males","5,181,408"
"2007","Belgium","Population on 1 January - females","5,403,126"
"2007","Belgium","Average population - total","10,625,700"
"2007","Belgium","Average population - males","5,202,859"
"2007","Bulgaria","Population on 1 January - total ","7,572,673"
"2007","Bulgaria","Population on 1 January - males","3,686,579"
"2007","Bulgaria","Population on 1 January - females","3,886,094"
"2007","Bulgaria","Average population - total","7,545,338"
"2007","Bulgaria","Average population - males","3,673,473"
"2007","Czechia","Population on 1 January - total ","10,254,233"
"2007","Czechia","Population on 1 January - males","5,010,595"
"2007","Czechia","Population on 1 January - females","5,243,638"
"2007","Czechia","Average population - total","10,298,828"
"2007","Czechia","Average population - males","5,037,856"
"2007","Denmark","Population on 1 January - total ","5,447,084"
"2007","Denmark","Population on 1 January - males","2,696,662"
"2007","Denmark","Population on 1 January - females","2,750,422"
"2007","Denmark","Average population - total","5,461,438"
"2007","Denmark","Average population - males","2,704,664"
"2007","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","82,314,906"
"2007","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","40,301,166"
"2007","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","42,013,740"
"2007","Germany (until 1990 former territory of the FRG)","Average population - total","82,266,372"
"2007","Germany (until 1990 former territory of the FRG)","Average population - males","40,287,729"
